,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,y
387,6,9,5,4,3,10,4,4,7,11,3,10,3,7,7,11,0
388,7,10,9,8,7,7,7,8,6,7,5,6,4,8,4,8,0
389,6,9,8,8,8,7,7,2,4,7,3,9,7,4,9,10,0
390,8,12,8,7,4,5,10,4,5,14,8,6,2,9,3,7,0
391,2,3,3,2,1,6,8,2,8,11,8,8,1,8,4,7,0
392,4,8,6,6,8,9,7,5,6,7,5,6,5,6,8,7,0
393,4,4,5,5,1,7,7,4,4,7,6,8,3,8,4,8,0
394,1,0,2,1,0,7,7,6,7,7,6,13,0,8,4,10,0
395,5,9,7,7,3,9,5,4,6,15,4,10,1,6,0,7,0
396,5,7,7,5,5,7,6,6,7,8,7,6,3,9,8,7,0
397,5,9,5,7,5,5,7,9,7,6,5,5,2,8,3,8,0
398,7,10,7,5,5,7,6,3,5,8,4,9,6,8,6,7,0
399,2,1,2,1,1,7,7,3,11,8,6,8,0,8,6,8,0
400,2,3,4,4,1,8,14,1,6,6,11,8,0,8,0,8,0
401,5,9,5,7,2,4,7,9,2,7,6,12,3,8,3,11,0
402,5,11,7,8,5,7,6,7,8,7,4,12,2,9,6,8,0
403,11,15,10,8,9,9,8,3,6,10,4,6,8,3,9,7,0
404,8,11,11,9,7,6,8,1,8,10,8,9,3,8,4,6,0
405,6,9,8,7,6,10,6,3,7,11,4,7,4,7,4,9,0
406,2,5,4,4,1,6,11,3,4,8,11,8,2,10,1,8,0
407,2,11,0,8,1,7,7,5,3,7,6,8,0,8,0,8,0
408,2,5,4,4,2,7,8,2,10,11,6,8,1,8,6,7,0
409,2,3,3,2,1,7,6,5,4,6,6,9,2,9,4,9,0
410,3,5,4,8,1,13,2,9,5,14,3,12,0,6,0,8,0
411,2,5,4,4,2,7,12,2,3,7,11,8,2,10,1,8,0
412,8,15,8,8,5,5,8,5,4,8,7,6,6,12,3,8,0
413,6,12,5,9,4,10,7,2,4,12,4,6,2,9,7,9,0
414,3,6,4,4,1,6,7,6,10,7,6,13,1,8,4,9,0
415,2,3,3,1,1,4,8,5,6,11,10,8,3,10,1,6,0
416,2,6,4,4,2,12,2,4,3,12,2,10,2,6,3,9,0
417,3,10,5,7,1,10,10,3,2,5,13,8,2,11,0,8,0
418,3,7,5,5,3,7,11,1,8,7,11,8,1,10,1,8,0
419,5,8,7,6,6,8,7,2,4,9,5,7,7,6,2,8,0
420,5,8,5,6,3,4,11,2,3,8,10,7,3,12,1,7,0
421,4,8,5,6,3,6,8,4,6,10,9,8,2,9,5,4,0
422,5,6,6,8,4,7,7,12,2,7,9,8,9,6,0,8,0
423,3,8,6,5,1,10,10,3,2,5,13,8,2,11,0,8,0
424,9,9,6,12,6,6,9,4,2,12,7,7,3,8,13,6,0
425,3,8,4,6,3,8,6,12,1,5,9,8,7,6,0,8,0
426,3,7,4,5,4,7,5,10,0,7,8,8,6,5,0,8,0
427,3,8,3,6,2,13,3,5,4,13,2,10,0,7,0,8,0
428,7,13,7,7,4,8,7,2,6,10,7,9,6,11,4,8,0
429,3,3,4,4,3,7,7,6,5,7,6,6,2,8,6,10,0
430,4,10,6,8,7,7,7,5,4,7,5,7,4,6,9,14,0
431,5,8,7,6,4,5,10,3,10,11,9,6,1,9,6,5,0
432,4,8,4,6,3,1,13,4,4,12,10,6,0,8,1,6,0
433,1,1,2,1,1,7,8,5,3,7,7,7,4,8,1,6,0
434,7,10,10,8,5,7,14,5,3,13,4,0,0,10,4,7,0
435,4,3,5,5,2,6,7,6,10,7,6,13,1,8,4,9,0
436,4,8,6,6,3,9,5,3,10,11,4,9,1,7,6,9,0
437,2,3,4,2,1,8,7,2,6,10,6,8,1,9,5,8,0
438,4,6,7,4,4,9,11,2,3,5,9,8,7,11,1,8,0
439,2,3,4,2,2,7,9,4,4,11,4,4,1,9,3,8,0
440,4,8,4,6,1,0,0,6,6,0,1,4,0,8,0,8,0
441,3,4,4,6,2,8,5,14,5,7,13,8,3,9,0,8,0
442,3,10,4,7,1,13,2,9,4,14,4,12,1,6,0,8,0
443,2,4,3,6,1,12,2,9,4,13,6,13,1,6,0,8,0
444,3,5,3,3,2,8,7,5,10,6,6,7,2,8,7,8,0
445,4,2,5,4,4,8,6,6,4,7,7,8,8,6,3,6,0
446,7,13,6,7,4,8,4,5,5,7,9,8,4,8,3,8,0
447,1,3,2,2,1,9,7,2,6,14,5,8,0,7,0,8,0
448,5,9,5,7,7,6,7,8,5,7,6,7,2,8,7,9,0
449,7,11,9,8,7,10,6,4,7,10,3,7,2,8,6,12,0
450,8,14,8,8,4,9,4,4,7,11,4,10,3,7,8,11,0
451,3,4,5,3,2,7,9,2,5,10,6,6,5,9,1,7,0
452,3,7,4,5,3,9,7,5,7,10,4,5,3,8,3,8,0
453,1,0,1,0,0,7,7,6,4,7,6,7,1,8,5,9,0
454,4,6,6,4,4,7,8,2,7,11,7,9,3,8,4,9,0
455,3,3,5,2,2,6,8,3,8,11,8,9,2,9,4,7,0
456,6,11,8,8,5,7,9,2,5,9,6,7,5,9,1,8,0
457,2,4,4,6,1,7,14,0,6,8,11,8,0,8,0,8,0
458,3,3,5,4,1,9,9,3,1,5,13,8,2,10,0,8,0
459,7,9,7,10,8,8,8,6,2,7,7,11,4,10,8,6,0
460,9,15,8,8,5,5,5,4,4,7,8,10,7,5,3,9,0
461,3,3,4,4,2,7,10,14,2,7,3,8,3,8,0,8,0
462,2,10,3,8,1,14,3,7,5,14,1,10,0,7,0,8,0
463,1,4,3,3,2,10,6,3,5,10,3,6,2,8,2,9,0
464,2,4,2,2,1,6,7,5,5,9,7,10,2,8,4,9,0
465,5,9,7,8,9,7,7,5,4,7,6,8,7,9,7,8,0
466,2,2,3,3,2,7,9,5,7,7,9,9,3,9,1,8,0
467,7,11,9,8,7,5,9,5,7,6,9,10,3,9,1,8,0
468,3,3,4,4,2,7,7,3,14,9,6,8,0,8,8,8,0
469,2,3,3,1,1,7,7,5,5,9,6,10,2,9,4,10,0
470,4,11,5,8,4,7,4,1,7,8,2,10,1,6,3,8,0
471,4,6,5,4,4,9,7,3,6,10,4,6,3,8,2,8,0
472,3,10,5,7,5,9,8,3,3,8,4,6,4,8,6,5,0
473,3,6,5,4,5,7,6,3,4,6,6,8,7,7,6,9,0
474,3,9,5,7,3,12,3,4,3,11,1,9,2,6,3,9,0
475,3,4,4,7,1,0,1,6,6,0,0,6,0,8,0,8,0
476,4,9,6,7,5,8,5,3,5,6,7,8,3,9,9,9,0
477,5,9,5,5,3,11,5,3,6,9,4,7,3,9,6,11,0
478,3,8,3,6,2,2,12,4,3,12,10,6,0,8,2,7,0
479,2,3,4,2,2,7,10,2,2,6,9,8,5,11,0,7,0
480,6,9,9,6,6,5,7,1,7,10,8,10,3,8,4,7,0
481,4,9,4,6,4,4,12,7,1,10,6,4,1,10,3,8,0
482,6,9,5,5,2,8,11,4,5,7,10,5,4,10,2,6,0
483,7,15,6,8,3,10,2,3,5,13,4,12,2,8,5,10,0
484,3,8,5,5,1,6,6,3,1,6,0,8,2,6,1,7,0
485,3,3,3,4,3,6,7,9,6,7,6,7,2,8,8,10,0
486,6,9,5,5,2,8,4,4,5,9,2,8,3,6,5,8,0
487,6,11,4,6,2,10,6,5,5,12,3,6,3,8,5,10,0
488,1,0,1,0,1,7,8,6,4,7,6,7,1,8,6,9,0
489,4,8,6,6,5,4,10,1,2,10,8,7,5,10,2,4,0
490,3,4,4,5,3,7,8,4,5,7,8,7,2,9,8,9,0
491,5,8,7,6,7,7,6,5,5,7,7,10,11,6,2,8,0
492,2,1,3,2,2,5,7,4,7,7,6,11,3,8,4,9,0
493,2,3,2,2,1,6,8,6,7,8,7,12,1,9,3,10,0
494,4,7,6,5,4,9,8,3,7,10,4,7,3,8,3,9,0
495,3,2,4,4,3,8,7,7,5,7,6,7,2,8,9,8,0
496,4,5,5,7,4,7,7,10,7,7,6,8,2,8,9,9,0
497,2,3,2,1,1,8,7,6,4,9,6,8,2,8,3,8,1
498,9,11,12,8,8,4,6,4,5,10,11,11,11,6,4,8,0
499,1,9,0,6,0,7,7,4,4,7,6,8,0,8,0,8,0
500,7,9,10,8,11,6,6,6,5,5,5,8,11,11,9,12,0
501,4,6,4,4,1,8,5,12,5,7,15,8,3,9,0,8,0
502,4,5,5,4,2,4,11,2,7,11,10,6,1,11,2,5,0
503,3,9,6,7,3,11,2,3,3,10,2,9,2,6,3,8,0
504,2,3,4,2,2,7,10,3,4,12,4,3,1,10,2,8,0
505,4,7,6,5,5,7,8,5,5,9,6,6,3,7,6,7,0
506,4,7,5,5,3,8,6,8,5,10,6,9,3,8,3,8,1
507,5,7,5,5,2,3,10,3,7,11,12,7,2,11,3,5,0
508,4,5,6,5,4,8,9,4,5,7,6,9,3,8,8,7,0
509,3,9,4,6,3,5,10,9,3,7,4,8,3,7,6,11,0
510,6,8,9,6,5,10,8,3,6,10,2,4,5,9,1,7,0
511,3,7,3,5,4,6,7,7,5,7,6,7,2,8,7,10,0
512,9,15,8,8,4,9,3,4,7,11,4,10,3,8,8,11,0
513,6,11,8,8,6,9,7,6,7,7,6,8,6,8,4,7,0
514,2,4,3,3,1,11,6,2,7,11,3,7,0,7,1,8,0
515,4,4,5,6,3,7,8,4,1,7,8,8,8,10,0,8,0
516,5,11,6,8,2,3,11,3,8,13,11,5,0,10,2,4,0
517,4,9,5,7,3,4,11,3,7,11,10,6,1,10,3,5,0
518,4,9,6,6,2,7,4,3,2,7,1,8,3,7,3,8,0
519,1,0,2,0,0,7,7,4,4,7,6,8,2,8,3,8,0
520,5,10,7,8,5,7,8,2,9,12,7,8,1,9,6,7,0
521,3,7,4,4,2,7,9,14,2,7,3,8,3,8,0,8,0
522,6,11,9,8,8,7,6,1,6,10,5,9,7,7,6,9,0
523,4,7,5,8,5,8,8,4,5,7,6,8,3,8,9,8,0
524,2,4,4,3,2,6,9,2,4,10,7,7,5,8,1,8,0
525,5,9,7,7,7,7,5,6,2,7,7,8,7,7,6,12,0
526,4,6,5,4,2,6,8,7,9,9,10,8,3,9,1,8,0
527,2,6,4,4,1,9,10,3,2,5,13,8,2,11,0,8,0
528,4,7,4,9,4,7,7,6,3,8,9,10,3,8,6,8,0
529,3,3,4,2,1,4,12,4,3,11,11,6,2,11,1,8,0
530,6,13,6,7,5,11,5,4,6,10,4,7,5,9,6,10,0
531,3,8,4,6,2,7,9,4,2,8,12,8,2,10,0,8,0
532,4,8,5,6,3,5,12,8,4,8,3,9,3,7,6,11,0
533,1,0,1,1,0,2,2,5,5,1,1,6,0,8,0,8,0
534,4,10,7,8,3,8,12,3,4,5,11,8,3,10,1,8,0
535,5,10,7,8,5,6,10,2,6,13,7,5,1,10,2,7,0
536,5,8,7,7,8,7,8,5,5,8,6,8,7,8,9,6,0
537,3,4,4,5,2,6,10,9,4,7,4,8,3,7,5,10,0
538,3,6,4,4,3,9,6,6,5,8,6,7,2,8,4,6,0
539,3,7,5,5,1,7,8,4,2,7,14,8,3,10,0,8,0
540,9,9,8,13,5,9,10,2,4,5,11,5,4,10,7,8,0
541,8,9,11,7,8,10,6,2,5,9,4,7,8,7,2,8,0
542,3,2,4,3,2,7,7,3,9,6,6,8,2,8,6,8,0
543,3,9,4,7,2,7,7,6,8,5,6,7,0,8,9,7,0
544,2,3,4,2,2,8,7,1,6,10,5,8,3,8,2,8,0
545,3,7,5,5,3,6,11,1,7,8,11,9,1,11,1,8,0
546,3,4,6,3,3,7,8,3,6,10,6,8,3,8,3,7,0
547,4,9,4,7,2,0,2,4,6,1,0,8,0,8,0,8,0
548,3,8,4,6,2,10,6,2,8,12,3,7,0,6,2,6,0
549,2,1,2,1,1,5,7,8,7,6,6,6,2,8,3,8,0
550,2,1,3,2,2,8,7,5,5,7,6,6,2,8,5,9,0
551,6,9,9,7,5,10,8,3,6,10,2,4,5,9,1,7,0
552,6,10,9,8,11,6,7,4,4,6,6,9,8,9,9,7,0
553,13,15,13,8,7,3,8,6,6,4,2,13,9,11,2,8,0
554,3,6,4,4,2,7,7,4,14,9,6,8,0,8,8,8,0
555,6,9,8,7,9,6,7,4,5,7,6,8,6,9,7,5,0
556,5,11,6,8,2,3,7,8,2,7,6,11,4,8,2,11,0
557,5,9,8,7,7,7,12,2,2,6,8,8,7,12,1,8,0
558,3,6,4,4,2,7,10,4,4,12,5,3,1,10,3,8,0
559,3,8,4,6,4,6,7,5,8,7,5,10,3,8,5,9,0
560,7,12,5,6,4,8,7,4,4,11,5,9,3,9,8,11,0
561,3,3,4,4,1,10,13,3,3,3,11,9,0,10,0,8,0
562,3,10,4,7,3,11,5,2,6,11,2,7,0,7,1,7,0
563,3,7,4,5,2,4,5,2,10,3,1,8,0,7,2,5,0
564,2,5,1,3,1,7,7,1,7,7,6,8,0,8,3,8,0
565,1,4,2,3,1,7,7,0,7,13,6,8,0,8,1,8,0
566,6,10,7,6,4,13,2,4,3,12,1,9,5,5,1,9,0
567,2,5,4,3,2,7,12,2,2,7,11,9,2,10,1,8,0
568,7,10,9,8,6,7,10,4,4,12,5,3,1,10,3,8,0
569,5,10,7,8,7,7,7,6,7,7,6,8,6,8,4,8,0
570,9,13,7,8,5,8,6,5,5,9,5,9,6,6,7,11,0
571,4,9,6,7,5,8,7,3,5,6,7,6,4,11,10,8,0
572,2,5,3,7,6,8,7,4,1,7,6,7,5,8,4,8,0
573,4,10,5,7,3,7,9,4,2,7,13,8,2,10,0,8,0
574,3,6,3,4,3,8,7,11,1,6,6,8,5,9,0,6,0
575,3,1,4,3,2,8,7,7,5,7,6,8,2,8,3,8,1
576,6,11,7,8,5,5,7,6,6,9,8,10,2,8,5,9,0
577,4,5,5,4,2,5,12,3,7,11,10,4,1,11,1,5,0
578,8,12,7,6,6,6,7,3,5,7,5,9,6,9,6,6,0
579,4,3,5,5,3,8,8,4,1,6,8,8,8,9,0,8,0
580,6,9,6,5,3,7,5,5,5,7,8,8,5,7,2,8,0
581,6,12,6,6,4,8,3,3,4,12,8,12,3,10,5,11,0
582,7,12,7,6,3,10,4,5,4,13,5,8,2,9,2,7,0
583,4,9,5,11,7,9,8,8,2,5,7,10,3,8,6,10,0
584,3,1,4,3,3,7,6,6,4,6,7,7,8,6,2,7,0
585,2,2,3,3,2,5,10,4,5,10,9,5,1,10,3,6,0
586,5,8,5,6,2,2,11,5,4,12,12,8,2,10,1,8,0
587,5,7,5,5,2,3,11,4,3,10,12,8,2,10,1,8,0
588,4,8,4,6,3,1,13,4,3,12,10,7,0,8,1,6,0
589,4,11,6,8,6,6,6,6,5,7,7,10,8,5,2,9,0
590,3,8,4,6,2,7,7,0,6,13,6,8,0,8,1,8,0
591,3,7,3,4,2,4,12,8,2,10,6,4,1,10,4,8,0
592,4,2,5,3,2,6,8,5,8,7,10,9,3,9,1,8,0
593,3,4,3,3,3,7,7,5,5,7,6,6,2,8,6,9,0
594,4,10,6,9,6,8,7,8,5,6,4,8,3,8,4,7,0
595,5,8,5,6,4,7,8,13,1,7,5,8,3,8,0,8,0
596,3,8,4,5,1,7,7,4,4,7,6,8,3,8,4,8,0
597,4,7,6,5,6,9,7,5,5,6,7,5,8,6,2,6,0
598,3,7,4,5,1,7,7,3,7,15,6,10,0,7,1,7,0
599,6,12,5,7,3,7,10,6,4,9,9,5,5,12,3,8,0
600,2,3,2,2,2,7,7,5,5,6,6,5,2,8,6,8,0
601,5,8,5,6,3,4,13,4,6,12,10,4,1,11,1,5,0
602,8,10,9,8,5,4,7,6,8,10,10,9,3,9,2,5,0
603,4,7,6,5,4,7,8,5,6,10,6,4,3,8,4,8,0
604,4,9,6,7,2,7,12,1,3,7,11,8,0,10,0,8,0
605,2,1,2,2,1,8,7,7,4,7,6,8,2,8,3,8,1
606,2,0,2,1,1,7,6,7,5,7,6,8,2,8,3,8,1
607,4,4,4,6,2,4,7,8,1,7,6,11,3,8,2,11,0
608,8,11,8,6,5,9,8,4,5,6,9,6,11,8,3,6,0
609,5,11,7,8,4,8,3,2,3,7,1,8,2,7,3,7,0
610,8,12,6,6,4,5,9,6,4,9,8,9,5,10,5,8,1
611,5,9,6,8,7,9,7,5,6,7,6,7,6,8,10,12,0
612,5,7,5,5,3,6,11,3,7,11,9,5,2,12,3,4,0
613,2,7,3,5,3,8,8,7,5,7,5,6,2,8,8,8,0
614,3,4,5,3,2,7,7,1,8,10,6,8,2,8,3,7,0
615,2,9,4,6,1,5,14,1,6,9,11,7,0,8,0,8,0
616,5,9,6,7,5,6,6,8,5,7,6,10,5,8,7,3,0
617,5,6,5,4,3,5,9,1,7,9,10,6,2,11,3,5,0
618,3,3,4,2,1,4,12,3,3,10,11,7,2,11,1,7,0
619,2,4,4,3,2,9,7,4,6,10,4,6,2,8,3,8,0
620,5,10,8,8,7,7,8,7,7,7,5,9,3,8,3,8,0
621,4,8,6,6,8,9,7,4,4,6,7,7,7,10,7,6,0
622,5,11,6,8,3,7,8,4,8,11,7,7,2,8,5,6,0
623,2,2,3,3,2,8,7,7,4,7,6,8,2,8,3,8,1
624,6,11,7,9,3,7,8,9,8,7,7,6,3,8,4,8,1
625,2,6,2,4,1,12,2,9,3,13,5,13,1,6,0,8,0
626,3,4,4,6,6,8,9,4,0,8,7,7,5,9,5,7,0
627,3,7,5,5,5,8,6,5,1,7,6,8,7,8,3,8,1
628,3,7,4,5,2,7,7,0,7,13,6,8,0,8,1,7,0
629,4,9,6,6,6,7,7,3,8,8,6,9,1,8,11,7,0
630,3,6,5,4,7,9,7,4,2,7,6,8,8,11,1,6,0
631,2,4,3,5,1,1,13,4,4,12,11,7,0,8,2,6,0
632,5,7,8,5,6,8,7,3,6,10,6,8,3,8,3,8,0
633,2,4,3,3,2,9,6,3,5,10,4,6,2,8,2,8,0
634,2,1,2,2,1,7,7,8,5,6,6,7,2,8,7,10,0
635,0,0,1,0,0,4,7,5,3,7,6,10,3,8,2,11,0
636,4,10,6,8,3,5,11,1,9,9,12,8,0,10,1,7,0
637,3,8,3,6,2,7,7,13,2,5,6,8,5,8,0,8,0
638,2,6,2,4,1,1,11,3,6,11,11,9,0,8,1,6,0
639,3,8,5,5,2,7,4,3,1,7,1,8,3,7,2,8,0
640,8,11,7,8,5,4,11,1,3,8,10,8,5,12,1,7,0
641,9,13,7,7,3,4,13,3,5,13,7,3,2,7,5,4,0
642,2,1,3,1,0,7,10,3,1,7,13,8,1,11,0,8,0
643,4,7,6,5,4,9,8,3,6,10,3,6,3,6,4,10,0
644,5,9,5,11,7,8,7,6,2,8,7,10,3,8,5,8,0
645,6,9,9,7,6,10,5,3,5,9,3,6,8,6,2,9,0
646,3,5,3,3,2,4,10,3,5,10,8,4,0,10,3,7,0
647,3,7,4,5,3,6,7,4,7,6,6,9,3,8,5,9,0
648,6,6,8,9,8,10,12,6,4,6,7,6,5,10,7,4,0
649,4,6,6,6,5,6,7,4,7,6,4,7,3,7,5,6,0
650,4,3,5,5,3,6,9,10,5,7,5,8,2,8,5,10,0
651,4,7,6,5,5,10,7,3,6,10,4,6,2,8,4,10,0
652,4,8,6,6,4,6,7,7,7,8,9,8,3,10,5,9,0
653,6,10,8,8,4,7,7,4,2,7,8,8,9,9,0,8,0
654,5,9,7,7,8,7,9,5,5,8,5,7,7,6,8,12,0
655,10,15,9,8,5,8,4,5,4,9,4,5,4,7,5,8,0
656,3,7,3,5,2,4,12,8,2,10,6,4,1,10,3,8,0
657,1,0,1,1,0,6,7,6,8,7,6,14,0,8,4,10,0
658,5,11,7,8,4,10,6,4,8,11,3,8,2,8,5,11,0
659,5,9,6,7,4,7,4,5,4,14,8,14,1,6,1,6,0
660,5,11,8,8,6,7,11,7,3,10,5,3,3,11,4,8,0
661,3,2,4,4,2,7,7,3,9,6,6,8,2,8,6,8,0
662,8,13,8,8,5,9,3,3,3,11,6,11,4,8,7,9,0
663,4,5,4,8,4,6,8,10,7,7,5,7,2,8,9,10,0
664,3,5,6,4,3,8,7,2,8,11,5,8,2,8,5,10,0
665,3,4,4,6,2,7,9,15,2,7,4,8,3,8,0,8,0
666,3,4,4,3,2,6,11,3,7,11,9,4,2,11,3,4,0
667,2,1,2,1,1,5,11,8,2,9,6,4,1,9,3,8,0
668,2,3,4,2,2,6,8,2,6,10,8,8,1,8,5,6,0
669,1,0,2,1,1,7,7,11,1,5,6,8,4,8,0,8,0
670,5,4,5,6,3,4,12,9,3,10,6,4,1,10,4,8,0
671,3,5,5,4,3,9,7,5,7,9,4,5,3,8,3,8,0
672,2,7,3,4,1,6,14,0,6,8,11,8,0,8,0,8,0
673,2,4,4,2,2,9,7,3,5,11,5,7,2,7,4,9,0
674,3,7,5,5,2,7,10,2,2,7,12,8,1,11,0,8,0
675,3,11,4,8,2,15,3,4,5,13,0,8,0,7,0,8,0
676,3,9,6,7,4,11,3,2,2,9,2,9,3,4,3,8,0
677,3,7,5,5,2,11,6,2,7,14,3,8,0,8,0,8,0
678,2,3,3,4,1,9,10,5,9,5,6,5,0,7,8,7,0
679,4,8,4,6,2,3,7,6,11,7,6,15,0,8,7,7,0
680,0,1,0,1,0,7,7,4,4,7,6,8,0,8,0,8,0
681,5,9,7,6,7,8,8,6,7,7,6,9,6,8,4,7,0
682,4,5,5,8,2,7,6,8,8,6,5,10,2,8,6,11,0
683,2,2,3,3,2,7,8,5,9,6,6,9,1,9,7,8,0
684,4,6,6,4,3,9,10,1,7,3,11,8,1,11,1,9,0
685,3,7,4,5,5,7,5,4,4,6,5,8,4,8,5,7,0
686,4,8,6,6,7,8,8,7,6,7,5,6,2,7,7,10,0
687,4,9,6,7,4,10,3,2,2,8,2,10,4,4,3,8,0
688,6,10,6,6,5,10,6,3,5,9,5,8,6,8,7,9,0
689,6,10,8,8,7,9,6,6,5,6,7,6,8,6,2,6,0
690,4,9,4,6,2,5,10,9,4,9,6,5,2,10,4,8,0
691,5,11,8,8,6,4,11,2,3,8,9,9,9,11,2,7,0
692,2,4,4,2,1,6,8,2,7,11,7,8,1,8,4,6,0
693,3,10,4,8,1,13,2,9,4,14,5,13,1,6,0,8,0
694,8,14,9,8,5,7,7,2,4,12,4,8,6,8,0,7,0
695,0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8,0
696,5,8,7,11,11,8,9,4,1,8,7,6,8,10,6,8,0
697,2,3,3,2,1,6,7,5,5,9,7,10,2,8,4,10,0
698,6,8,8,6,5,4,9,4,9,11,10,9,2,9,4,5,0
699,6,8,7,10,6,8,7,7,4,8,7,10,3,8,6,8,0
700,3,8,4,6,2,5,11,8,4,7,4,9,3,7,6,11,0
701,2,3,2,2,2,5,7,4,7,6,6,10,3,8,4,10,0
702,4,5,6,6,6,9,9,6,4,7,7,7,5,11,6,4,0
703,4,5,6,6,6,6,9,4,2,8,7,6,6,10,4,6,0
704,6,9,6,4,3,7,3,5,2,6,5,4,4,8,5,7,0
705,4,7,6,5,6,7,7,6,2,7,6,11,4,9,7,9,0
706,7,9,8,7,7,6,7,5,5,7,6,9,5,9,7,10,0
707,7,15,7,8,5,9,3,3,4,12,6,11,3,8,6,9,0
708,1,2,2,3,1,10,6,2,6,12,4,9,0,7,1,7,0
709,3,10,5,8,2,8,10,1,3,6,12,8,1,11,0,8,0
710,6,11,8,8,8,8,8,6,6,9,5,4,6,9,5,10,0
711,6,10,9,8,8,8,7,2,4,9,7,8,8,6,2,8,0
712,2,1,2,2,1,8,6,6,6,6,5,10,1,7,5,10,0
713,4,9,5,6,4,6,9,8,5,3,7,12,4,8,5,6,0
714,0,6,0,4,0,7,7,4,4,7,6,8,0,8,0,8,0
715,4,11,5,8,3,8,6,0,7,13,6,9,1,7,3,8,0
716,6,11,6,8,5,6,6,9,7,6,6,7,2,8,10,10,0
717,1,2,2,3,2,7,7,5,2,8,8,9,2,9,4,9,0
718,2,7,3,5,1,13,2,9,4,14,4,12,1,6,0,8,0
719,4,11,5,8,4,6,7,9,7,7,6,7,2,8,9,10,0
720,3,5,5,5,4,9,8,3,4,6,8,7,4,10,4,5,0
721,3,4,5,2,2,8,8,2,7,10,6,7,1,8,5,7,0
722,4,4,4,6,2,8,5,14,5,6,13,8,3,9,0,8,0
723,2,3,4,2,2,7,7,2,7,11,7,9,2,8,4,8,0
724,3,8,3,6,3,6,10,7,4,6,3,10,2,6,5,11,0
725,3,6,3,4,1,1,0,6,6,0,1,5,0,8,0,8,0
726,3,7,4,5,2,7,7,14,2,5,6,8,5,8,0,8,0
727,6,9,9,8,10,7,8,5,5,7,7,8,7,9,9,6,0
728,6,9,8,6,9,7,6,3,5,6,6,9,8,6,7,7,0
729,5,8,6,7,7,6,8,2,5,7,6,9,4,7,8,7,0
730,6,9,5,4,2,5,11,5,3,13,5,4,4,9,3,8,0
731,1,9,0,6,0,7,7,4,4,7,6,8,0,8,0,8,0
732,8,14,7,8,5,8,6,4,3,9,6,8,4,9,8,8,0
733,3,10,6,8,4,12,2,3,3,10,2,9,2,6,4,8,0
734,4,4,6,3,3,8,6,1,7,10,4,9,4,7,4,9,0
735,5,10,7,8,7,8,6,7,7,6,7,6,2,8,8,11,0
736,3,8,5,6,3,5,9,1,6,8,12,10,1,11,2,8,0
737,2,4,4,3,2,5,10,3,3,10,8,8,5,8,1,7,0
738,2,4,4,6,1,5,10,3,2,8,13,8,2,11,0,8,0
739,9,12,6,7,3,8,7,6,5,9,4,7,5,9,5,9,1
740,6,11,9,9,7,6,8,2,8,10,7,9,3,8,5,7,0
741,6,10,6,8,4,3,9,5,6,11,11,9,3,9,1,7,0
742,7,8,8,6,3,4,8,5,8,10,10,9,3,9,2,6,0
743,3,5,6,4,3,9,7,1,9,10,4,7,2,8,3,8,0
744,1,0,1,0,0,6,7,7,5,7,6,6,2,8,3,8,0
745,2,1,3,2,2,8,7,7,7,7,7,4,2,8,3,6,0
746,4,5,6,4,3,7,7,2,8,11,5,7,1,8,5,8,0
747,4,5,7,4,4,5,7,2,8,10,9,10,3,8,4,6,0
748,2,10,0,7,0,7,7,4,4,7,6,8,0,8,0,8,0
749,4,5,5,5,5,7,8,4,5,7,5,7,4,9,8,7,0
750,1,1,3,2,1,6,2,2,1,6,2,7,1,6,2,6,0
751,3,6,5,4,5,6,7,3,3,7,6,9,5,9,7,5,0
752,3,2,4,3,3,6,9,4,4,9,7,4,1,10,4,7,0
753,2,7,4,5,2,8,10,1,6,5,11,8,1,11,1,8,0
754,4,9,6,7,3,9,11,2,4,4,11,8,2,10,1,8,0
755,5,11,6,8,4,7,7,12,2,7,9,8,9,6,0,8,0
756,4,9,6,6,5,6,6,3,7,6,6,9,3,8,5,10,0
757,4,8,7,6,7,10,6,1,5,9,6,6,5,10,4,6,0
758,7,10,7,6,4,9,6,2,7,11,4,7,4,9,4,9,0
759,4,9,6,6,7,7,7,6,6,7,6,9,3,8,3,8,0
760,4,9,5,7,1,0,0,6,6,0,1,5,0,8,0,8,0
761,6,9,8,6,7,11,6,3,6,10,3,7,3,7,3,10,0
762,5,11,7,8,8,10,7,4,4,8,4,5,4,7,6,5,0
763,2,3,3,2,2,6,7,5,5,7,6,7,2,7,4,9,0
764,1,1,2,1,1,7,7,5,5,6,6,10,2,9,3,9,0
765,5,9,8,6,7,4,10,1,4,10,7,6,7,10,3,4,0
766,6,9,6,4,3,12,2,4,5,12,2,9,4,7,2,10,0
767,9,13,9,7,4,4,9,3,7,10,9,11,5,7,3,6,0
768,3,9,5,6,3,5,4,2,8,6,1,10,0,6,3,7,0
769,5,4,5,6,3,5,9,10,5,8,5,5,2,10,4,8,0
770,2,3,3,2,1,8,2,2,1,6,2,8,2,7,2,7,0
771,6,10,8,7,5,7,6,2,8,7,6,8,0,9,4,8,0
772,3,7,5,5,2,9,7,1,8,10,4,7,3,8,3,8,0
773,3,6,5,4,5,12,5,3,2,9,4,8,5,6,2,6,0
